id mostra,depuradora,N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DBAY-2020-09-21,BANYOLES,949768,,29500,,11700,1.3,,false
DBAY-2020-09-28,BANYOLES,295032,,221975,,11303,0,,false
DBAY-2020-10-05,BANYOLES,2352035,,749217,,10851,0,,false
DBAY-2020-10-12,BANYOLES,1245515,,167578,,9812,0,,false
DBAY-2020-10-19,BANYOLES,1701956,,62534,,10388,0,,false
DBAY-2020-10-26,BANYOLES,3099630,,378856,,10514,0,,false
DBAY-2020-11-02,BANYOLES,5491711,,2053053,,10061,0,,false
DBAY-2020-11-09,BANYOLES,571929,,413952,,10210,0,,false
DBAY-2020-11-16,BANYOLES,622923,,349082,,10505,0,,false
DBAY-2020-11-23,BANYOLES,563835,,234170,,9946,0,,false
DBAY-2020-11-30,BANYOLES,685008,,714214,,11096,0,,false
DBAY-2020-12-08,BANYOLES,559537,,298987,,9615,0,,false
DBAY-2020-12-14,BANYOLES,1830416,,737130,,9389,0,,false
DBAY-2020-12-21,BANYOLES,912617,,522372,,10397,0,,false
DBAY-2020-12-28,BANYOLES,895118,,519420,,10286,0,,false
DBAY-2021-01-04,BANYOLES,1960462,,951025,,10029,0,,false
DBAY-2021-01-11,BANYOLES,2420137,,696155,,9927,0,,false
DBAY-2021-01-18,BANYOLES,392132,,205594,,10356,0,,false
DBAY-2021-01-25,BANYOLES,392597,,240167,,10422,0,,false
DBAY-2021-02-01,BANYOLES,157649,,120853,,9748,0,,false
DBAY-2021-02-08,BANYOLES,590812,,30161,,12775,3.2,,false
DBAY-2021-02-15,BANYOLES,258853,,32241,,10534,0,Repetición IP4,false
DBAY-2021-02-22,BANYOLES,120688,,190044,,15878,6.3,Repetición IP4,false
DBAY-2021-03-01,BANYOLES,178440,,7744,,11182,0,Repetición IP4,false
DBAY-2021-03-08,BANYOLES,208133,,42437,,12074,0,,false
DBAY-2021-03-15,BANYOLES,323788,,20209,,12034,0,,false
DBAY-2021-03-22,BANYOLES,263889,,2291,,11936,0,,false
DBAY-2021-03-29,BANYOLES,777157,,79911,,10624,0,,false
DBAY-2021-04-05,BANYOLES,149585,,,,11083,0,,false
DBAY-2021-04-05,BANYOLES,,,2932,,11083,0,,false
DBAY-2021-04-12,BANYOLES,79847,,8365,,13278,1.4,,false
DBAY-2021-04-19,BANYOLES,149697,,168510,,11311,0,,false
DBAY-2021-04-26,BANYOLES,197988,,4449,,13724,7.8,,false
DBAY-2021-05-03,BANYOLES,40672,,5498,,13079,0,,false
DBAY-2021-05-10,BANYOLES,179467,,25934,,11123,2,,false
DBAY-2021-05-17,BANYOLES,13099,,9584,,11528,0,,false
DBAY-2021-05-24,BANYOLES,31335,,1168,,11998,1.7,,false
DBAY-2021-05-31,BANYOLES,19586,,633,,11653,0,,false
DBAY-2021-06-07,BANYOLES,40317,,22443,,12463,0.6,,false
DBAY-2021-06-14,BANYOLES,2240,,833,,13340,0,Repetició N1 i IP4,false
DBAY-2021-06-21,BANYOLES,10158,,833,,11665,0,,false
DBAY-2021-06-28,BANYOLES,49574,,31190,,11950,0,,false
DBAY-2021-07-05,BANYOLES,212225,,14741,,13273,0,,false
DBAY-2021-07-12,BANYOLES,330364,,225131,,12588,0,,false
DBAY-2021-07-19,BANYOLES,192206,,101725,,12312,0,,false
DBAY-2021-07-26,BANYOLES,170407,,72532,,13410,3.2,,false
DBAY-2021-08-02,BANYOLES,277438,,68485,,12189,0.6,,false
DBAY-2021-08-09,BANYOLES,159676,,93023,,11224,0,,false
DBAY-2021-08-16,BANYOLES,247196,,182592,,10024,0,,false
DBAY-2021-08-23,BANYOLES,141059,,136676,,10527,0,,false
DBAY-2021-08-30,BANYOLES,560345,,362723,,10133,0,,false
DBAY-2021-09-06,BANYOLES,1126863,,429919,,10901,0,,false
DBAY-2021-09-13,BANYOLES,47045,,23969,,11091,0,,false
DBAY-2021-09-20,BANYOLES,23117,,3167,,13698,21.9,,false
DBAY-2021-09-27,BANYOLES,57654,,15954,,10830,0,,false
DBAY-2021-10-04,BANYOLES,77974,,59093,,12743,8,,false
DBAY-2021-10-13,BANYOLES,68028,,24470,,10659,0,,false
DBAY-2021-10-18,BANYOLES,80620,,17795,,10525,0,,false
DBAY-2021-10-25,BANYOLES,151002,,160620,,9649,0,,false
DBAY-2021-11-01,BANYOLES,168299,,46595,,,,,false
DBAY-2021-11-08,BANYOLES,64067,,8333,,9221,0,,false
DBAY-2021-11-15,BANYOLES,84062,,55249,,10423,0.7,,false
DBAY-2021-11-22,BANYOLES,533918,,152890,,10872,4.4,,false
DBAY-2021-11-29,BANYOLES,334968,,100313,,9756,0,,false
DBAY-2021-12-06,BANYOLES,1165209,,695066,,,,,false
DBAY-2021-12-13,BANYOLES,767814,,481633,,10522,0,,false
DBAY-2021-12-20,BANYOLES,865260,,378367,,11318,0,,false
DBAY-2021-12-27,BANYOLES,4278933,,1720577,,9053,0,,false
DBAY-2022-01-03,BANYOLES,1327144,,1373752,,11115,0,,false
DBAY-2022-01-10,BANYOLES,1195475,,1577061,,11792,3.2,,false
DBAY-2022-01-17,BANYOLES,1551312,,2316517,,10052,0,,false
DBAY-2022-01-24,BANYOLES,621660,,551062,,10087,0,,false
DBAY-2022-01-31,BANYOLES,518326,,134361,,10385,0,,false
DBAY-2022-02-07,BANYOLES,317489,,134114,,9998,0,,false
DBAY-2022-02-14,BANYOLES,498087,,48624,,10518,0.3,,false
DBAY-2022-02-21,BANYOLES,176967,,427555,,11333,0,,false
DBAY-2022-02-28,BANYOLES,311135,,187106,,10618,0,,false
DBAY-2022-03-07,BANYOLES,312678,,417012,,10530,0,,false
DBAY-2022-03-14,BANYOLES,368587,,205691,,17003,8.2,,false
DBAY-2022-03-21,BANYOLES,287134,,90611,,16892,5.5,,false
DBAY-2022-03-28,BANYOLES,288603,,280175,,11862,0,,false
DBAY-2022-04-04,BANYOLES,669585,,262922,,11648,0,,false
DBAY-2022-04-11,BANYOLES,636342,,398306,,10237,0,,false
DBAY-2022-04-19,BANYOLES,1130809,,588529,,10956,0,,false
DBAY-2022-04-25,BANYOLES,566770,,779229,,10672,0,,false
DBAY-2022-05-02,BANYOLES,272590,,160725,,11316,0,,false
DBAY-2022-05-09,BANYOLES,342338,,129879,,11087,0,,false
DBAY-2022-05-16,BANYOLES,276175,,195273,,11044,0,,false
DBAY-2022-05-23,BANYOLES,484725,,142393,,9963,0,,false
DBAY-2022-05-30,BANYOLES,129133,,67401,,10292,0,,false
DBAY-2022-06-06,BANYOLES,392324,,144407,,,,,false
DBAY-2022-06-13,BANYOLES,445020,,523254,,10261,0,,false
DBAY-2022-06-20,BANYOLES,879422,,932073,,9905,0,No s'ha afegit el control intern TGEV,false
DBAY-2022-06-27,BANYOLES,664994,,618870,,9842,0.9,,false
DBAY-2022-07-04,BANYOLES,1401087,,350078,,9022,0,,false
DBAY-2022-07-11,BANYOLES,1192206,,814553,,8375,0,,false
DBAY-2022-07-18,BANYOLES,426277,,55487,,8357,0,,false
DBAY-2022-07-25,BANYOLES,503304,,44230,,7702,0,,false
DBAY-2022-08-08,BANYOLES,770515,,59270,,8077,0,,false
DBAY-2022-08-22,BANYOLES,350283,,21202,,7301,0,,false
DBAY-2022-09-05,BANYOLES,727175,,28894,,8906,0,,false
DBAY-2022-09-12,BANYOLES,120517,,257660,,8058,0,,false
DBAY-2022-09-19,BANYOLES,868048,,49705,,8106,0,,false
DBAY-2022-09-26,BANYOLES,211174,,161613,,8851,0,,false
DBAY-2022-10-03,BANYOLES,281519,,134198,,8982,0,,false
DBBL-2020-07-06,BORGES_BLANQUES_LES,450,,,450,1729,0,,false
DBBL-2020-07-13,BORGES_BLANQUES_LES,4017,,,450,2537,10,,false
DBBL-2020-07-20,BORGES_BLANQUES_LES,450,,,450,2864,3,,false
DBBL-2020-07-27,BORGES_BLANQUES_LES,450,,,450,,0,,false
DBBL-2020-08-03,BORGES_BLANQUES_LES,600,600,,,,,,false
DBBL-2020-08-10,BORGES_BLANQUES_LES,300,300,,,2225,0,,false
DBBL-2020-08-17,BORGES_BLANQUES_LES,96456,300,,300,1812,0,,false
DBBL-2020-08-24,BORGES_BLANQUES_LES,21126,450,,450,2627,0,,false
DBBL-2020-08-31,BORGES_BLANQUES_LES,106317,85788,,,2060,0,Canvi metodològic,false
DBBL-2020-09-07,BORGES_BLANQUES_LES,7956,179,,,1697,0,,false
DBBL-2020-09-14,BORGES_BLANQUES_LES,306,345,,,2259,0,,false
DBBL-2020-09-21,BORGES_BLANQUES_LES,143,143,,,1837,0,,false
DBBL-2020-09-28,BORGES_BLANQUES_LES,1462,8669,,,1494,0,,false
DBBL-2020-10-05,BORGES_BLANQUES_LES,144297,28295,,,1552,0,,false
DBBL-2020-10-12,BORGES_BLANQUES_LES,16370,322,,,1228,0,,false
DBBL-2020-10-26,BORGES_BLANQUES_LES,47481,3578,,,1464,0,,false
DBBL-2020-11-09,BORGES_BLANQUES_LES,15177,59174,,,1555,0,,false
DBBL-2020-11-23,BORGES_BLANQUES_LES,5978,3608,,,1867,0,,false
DBBL-2020-12-08,BORGES_BLANQUES_LES,1074,143,,,1830,8,,true
DBBL-2020-12-21,BORGES_BLANQUES_LES,143,143,,,1607,0,No detectat confirmat (dues analítiques),false
DBBL-2021-01-04,BORGES_BLANQUES_LES,23321,10545,,,1320,0,,false
DBBL-2021-01-18,BORGES_BLANQUES_LES,72530,172988,,,1680,0,,false
DBBL-2021-02-01,BORGES_BLANQUES_LES,15270,29517,,,1569,0,,false
DBBL-2021-02-15,BORGES_BLANQUES_LES,7428,5515,,,1516,0,,false
DBBL-2021-03-01,BORGES_BLANQUES_LES,3245,1763,,,1325,0,,false
DBBL-2021-03-15,BORGES_BLANQUES_LES,37649,15523,,,1345,0,,false
DBBL-2021-03-29,BORGES_BLANQUES_LES,889,143,,,1313,0,,true
DBBL-2021-04-12,BORGES_BLANQUES_LES,695,143,,,1909,0,,true
DBBL-2021-04-26,BORGES_BLANQUES_LES,143,3243,,,2653,5,,false
DBBL-2021-05-10,BORGES_BLANQUES_LES,637,256,,,2226,0,,false
DBBL-2021-05-24,BORGES_BLANQUES_LES,7731,12696,,,1674,0,,false
DBBL-2021-06-07,BORGES_BLANQUES_LES,200,200,,,,0,,false
DBBL-2021-06-21,BORGES_BLANQUES_LES,200,200,,,2623,0,,false
DBBL-2021-07-05,BORGES_BLANQUES_LES,200,200,,,3556,0,,false
DBBL-2021-07-19,BORGES_BLANQUES_LES,110297,1508,,,3223,0,,false
DBBL-2021-08-02,BORGES_BLANQUES_LES,19593,1775,,,2650,0,,false
DBBL-2021-08-16,BORGES_BLANQUES_LES,5579,224,,,3085,0,,false
DBBL-2021-08-30,BORGES_BLANQUES_LES,1102,1229,,,2409,0,,false
DBBL-2021-09-13,BORGES_BLANQUES_LES,352,352,,,3117,0,,false
DBBL-2021-09-27,BORGES_BLANQUES_LES,264,6024,,,1432,0,,true
DBBL-2021-10-12,BORGES_BLANQUES_LES,970,8340,,,,,,false
DBBL-2021-10-26,BORGES_BLANQUES_LES,21270,11567,,,,,,false
DBBL-2021-11-08,BORGES_BLANQUES_LES,899,408,,,1247,0,,true
DBBL-2021-11-22,BORGES_BLANQUES_LES,18910,13459,,,2561,10,,false
DBBL-2021-12-08,BORGES_BLANQUES_LES,7557,6614,,,1471,0,,false
DBBL-2021-12-20,BORGES_BLANQUES_LES,35763,27102,,,1425,0,,false
DBBL-2022-01-03,BORGES_BLANQUES_LES,14009,22416,,,1234,0,,false
DBBL-2022-01-17,BORGES_BLANQUES_LES,96375,137763,,,1223,0,,false
DBBL-2022-01-31,BORGES_BLANQUES_LES,83407,186445,,,1160,0,,false
DBBL-2022-02-14,BORGES_BLANQUES_LES,24612,28122,,,1327,0,,false
DBBL-2022-02-28,BORGES_BLANQUES_LES,12374,19136,,,1110,0,,false
DBBL-2022-03-14,BORGES_BLANQUES_LES,17433,13433,,,1157,1,,false
DBBL-2022-03-28,BORGES_BLANQUES_LES,53034,72043,,,1216,0,,false
DBBL-2022-04-11,BORGES_BLANQUES_LES,143647,85647,,,1085,5,,false
DBBL-2022-04-25,BORGES_BLANQUES_LES,29923,13922,,,1282,0,,false
DBBL-2022-05-09,BORGES_BLANQUES_LES,53686,40889,,,1237,0,,false
DBBL-2022-05-23,BORGES_BLANQUES_LES,7150,16251,,,1545,0,,false
DBBL-2022-06-06,BORGES_BLANQUES_LES,59151,49894,,,,,,false
DBBL-2022-06-20,BORGES_BLANQUES_LES,65160,75573,,,1954,0,,false
DBBL-2022-07-04,BORGES_BLANQUES_LES,59423,36726,,,1469,0,,false
DBBL-2022-07-18,BORGES_BLANQUES_LES,60035,66165,,,1294,0,,false
DBBL-2022-08-08,BORGES_BLANQUES_LES,40065,14877,,,2289,0,,false
DBBL-2022-08-22,BORGES_BLANQUES_LES,16617,20417,,,2677,0,,false
DBBL-2022-09-12,BORGES_BLANQUES_LES,157706,171188,,,1529,0,,false
DBBL-2022-09-27,BORGES_BLANQUES_LES,4626,6069,,,,,,false
DBER-2020-07-06,BERGA,148,,148,148,,0,,false
DBER-2020-07-13,BERGA,148,,148,148,5870.03,50,,false
DBER-2020-07-20,BERGA,1091,,148,148,5948.86,0,,true
DBER-2020-07-27,BERGA,148,,14574,148,5225.27,0,,false
DBER-2020-08-03,BERGA,79013,,7382,,5145.21,0,,false
DBER-2020-08-10,BERGA,148,,148,,4451.46,0,,false
DBER-2020-08-17,BERGA,148,,5074,,4820.26,0,,false
DBER-2020-08-24,BERGA,151490,,531007,,4952.6,0,Canvi metodològic,false
DBER-2020-08-31,BERGA,29477,,23114,,6589.89,0,,false
DBER-2020-09-07,BERGA,478042,,269490,,5305.65,0,,false
DBER-2020-09-14,BERGA,249714,,36449,,4707.71,0,,false
DBER-2020-09-21,BERGA,128353,,83781,,5705.52,70,,false
DBER-2020-09-28,BERGA,644677,,1262571,,4779.59,0,,false
DBER-2020-10-05,BERGA,677403,,423491,,5250.45,0,,false
DBER-2020-10-12,BERGA,912181,,471685,,4603.73,0,,false
DBER-2020-10-19,BERGA,10847267,,188907,,4136.65,0,,false
DBER-2020-10-26,BERGA,3009914,,374012,,4812.61,0,,false
DBER-2020-11-02,BERGA,54234265,,2705456,,4644.05,0,,false
DBER-2020-11-09,BERGA,367994,,298058,,4521.79,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-11-16,BERGA,97317,,716725,,4741.88,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-11-23,BERGA,271859,,94102,,4582.98,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-11-30,BERGA,426334,,367964,,4728.88,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-12-08,BERGA,1933148,,445914,,4420.37,0,,false
DBER-2020-12-14,BERGA,2252425,,1984172,,4411.45,5,,false
DBER-2020-12-21,BERGA,935246,,423897,,4352.24,0,,false
DBER-2020-12-28,BERGA,701336,,719322,,4344.73,0,,false
DBER-2021-01-04,BERGA,1561593,,412057,,4095.37,0,,false
DBER-2021-01-11,BERGA,3373615,,972003,,4977.95,0,,false
DBER-2021-01-18,BERGA,2461806,,2739432,,4844.37,0,,false
DBER-2021-01-25,BERGA,960214,,798496,,4103.54,0,,false
DBER-2021-02-01,BERGA,514707,,230535,,4841.87,0,,false
DBER-2021-02-08,BERGA,211611,,241501,,4722.41,4,,false
DBER-2021-02-15,BERGA,693331,,120364,,4240.48,0,,false
DBER-2021-02-22,BERGA,219471,,46654,,6267.05,10,,false
DBER-2021-03-01,BERGA,218992,,41427,,4520.22,0,,false
DBER-2021-03-08,BERGA,1109173,,524534,,4565.91,0,,false
DBER-2021-03-15,BERGA,351722,,5472,,3944.26,0,,false
DBER-2021-03-22,BERGA,1064411,,188070,,3688.54,0,,false
DBER-2021-03-29,BERGA,397035,,6786,,4303.38,0,,false
DBER-2021-04-05,BERGA,55247,,,,3906.82,0,,false
DBER-2021-04-05,BERGA,,,57983,,3906.82,0,,false
DBER-2021-04-12,BERGA,107670,,4579,,4663.39,0,,false
DBER-2021-04-19,BERGA,275691,,58302,,4675.07,0,,false
DBER-2021-04-26,BERGA,538606,,28605,,5571.01,4,,false
DBER-2021-05-03,BERGA,45109,,5623,,8507.67,0,,false
DBER-2021-05-10,BERGA,26967,,13511,,7348.99,0,,false
DBER-2021-05-17,BERGA,32772,,8000,,5865.66,0,,false
DBER-2021-05-24,BERGA,19387,,3260,,5761.8,0,,false
DBER-2021-05-31,BERGA,6110,,733,,5099.38,0,,false
DBER-2021-06-07,BERGA,117594,,10212,,5154.35,0,,false
DBER-2021-06-14,BERGA,36638,,6188,,4056.71,0,,false
DBER-2021-06-21,BERGA,6517,,833,,4620.33,0,,false
DBER-2021-06-28,BERGA,37398,,9586,,4333.93,0,,false
DBER-2021-07-05,BERGA,126397,,47597,,3948.99,0,,false
DBER-2021-07-12,BERGA,485023,,333016,,4278.57,0,,false
DBER-2021-07-19,BERGA,351678,,253741,,4072.12,0,,false
DBER-2021-07-26,BERGA,162416,,150887,,3995.34,2.3,,false
DBER-2021-08-02,BERGA,393461,,92112,,4525.14,,,false
DBER-2021-08-09,BERGA,873750,,94550,,3567.82,0,,false
DBER-2021-08-16,BERGA,132495,,42446,,3438.26,0,,false
DBER-2021-08-23,BERGA,237751,,256398,,3678.27,0,,false
DBER-2021-08-30,BERGA,569527,,235369,,3236.23,0,,false
DBER-2021-09-06,BERGA,96278,,31263,,3921.21,13,,false
DBER-2021-09-13,BERGA,121616,,40340,,4922.52,0,,false
DBER-2021-09-20,BERGA,92027,,56275,,7175.61,0,,false
DBER-2021-09-27,BERGA,315750,,139419,,5162.86,0,,false
DBER-2021-10-04,BERGA,435268,,200554,,7162.2,0,,false
DBER-2021-10-13,BERGA,695123,,359840,,4072.2,0,,false
DBER-2021-10-18,BERGA,46891,,10243,,3964.34,0,,false
DBER-2021-10-25,BERGA,102386,,16823,,3771.66,,,false
DBER-2021-11-01,BERGA,175834,,148924,,,,,false
DBER-2021-11-08,BERGA,198374,,124700,,4585.09,0,,false
DBER-2021-11-15,BERGA,388804,,114367,,4638,0,,false
DBER-2021-11-22,BERGA,171020,,290835,,4839.31,6,,false
DBER-2021-11-29,BERGA,185392,,51521,,4567.17,,,false
DBER-2021-12-06,BERGA,2927694,,1394536,,,,,false
DBER-2021-12-13,BERGA,2658409,,1693482,,3965.46,0,,false
DBER-2021-12-20,BERGA,2534095,,1007322,,3957.47,0,,false
DBER-2021-12-27,BERGA,5998925,,3116419,,4416.32,0,,false
DBER-2022-01-03,BERGA,2723026,,2363756,,4066.34,0,,false
DBER-2022-01-10,BERGA,2368715,,1085682,,4992.24,0,,false
DBER-2022-01-17,BERGA,2257495,,2550392,,3699,0,,false
DBER-2022-01-24,BERGA,931553,,776987,,3908,0,,false
DBER-2022-01-31,BERGA,587590,,171412,,3815.89,0,,false
DBER-2022-02-07,BERGA,379181,,205182,,3950,0,,false
DBER-2022-02-14,BERGA,205535,,84210,,,,,false
DBER-2022-02-21,BERGA,120823,,114949,,3365.77,0,,false
DBER-2022-02-28,BERGA,495432,,120986,,3234.84,0,,false
DBER-2022-03-14,BERGA,1098816,,1171589,,4950.26,2,,false
DBER-2022-03-21,BERGA,161392,,145622,,7450.01,6,,false
DBER-2022-03-28,BERGA,458609,,185830,,4319.44,0,,false
DBER-2022-04-04,BERGA,352351,,130007,,7861.25,,,false
DBER-2022-04-11,BERGA,1295512,,1283316,,4711.78,0,,false
DBER-2022-04-19,BERGA,1028125,,920167,,4566.72,0,,false
DBER-2022-04-25,BERGA,1178810,,993375,,4106.17,0,,false
DBER-2022-05-02,BERGA,194608,,173760,,6413.58,3,,false
DBER-2022-05-09,BERGA,804030,,285098,,4463.73,0,,false
DBER-2022-05-16,BERGA,1228148,,560413,,4404.33,0,,false
DBER-2022-05-23,BERGA,735674,,391472,,3898.35,0,,false
DBER-2022-05-30,BERGA,704659,,549908,,3898.35,0,,false
DBER-2022-06-06,BERGA,2689209,,626667,,,,,false
DBER-2022-06-13,BERGA,1164853,,564980,,4226.74,0,,false
DBER-2022-06-20,BERGA,3070205,,1024219,,3628.86,0,,false
DBER-2022-06-27,BERGA,3986128,,6322125,,3652.55,0,,false
DBER-2022-07-04,BERGA,2034422,,1050638,,3993.57,0,,false
DBER-2022-07-11,BERGA,625122,,431448,,3496.08,0,,false
DBER-2022-07-18,BERGA,1334179,,1097236,,3083.41,0,,false
DBER-2022-07-25,BERGA,307244,,20007,,2938.2,0,,false
DBER-2022-08-08,BERGA,608112,,95072,,4597.4,31,,false
DBER-2022-08-22,BERGA,271878,,28555,,3130.4,0,,false
DBER-2022-09-05,BERGA,87458,,11415,,3925.87,0,,false
DBER-2022-09-12,BERGA,265025,,148732,,3688.89,0,,false
DBER-2022-09-19,BERGA,1236469,,52452,,3535.47,0,,false
DBER-2022-09-26,BERGA,553245,,300813,,6386.74,0,,false
DBER-2022-10-03,BERGA,593295,,472679,,4307.49,0,,false
DBLN-2020-07-13,BLANES,13133,,,343,9386,0,,false
DBLN-2020-07-27,BLANES,2864,1794,,,9584,0,,false
DBLN-2020-08-10,BLANES,46423,2360,,,10808,0,,false
DBLN-2020-08-24,BLANES,1495,11688,,,10118,0,,false
DBLN-2020-09-07,BLANES,27119,27056,,,9704,0,,false
DBLN-2020-09-21,BLANES,3879,1064,,,9425,24.8,,false
DBLN-2020-10-05,BLANES,4947,8987,,,7950,0,,false
DBLN-2020-10-19,BLANES,59965,58459,,,7455,0,,false
DBLN-2020-11-02,BLANES,50544,21020,,,7205,0,,false
DBLN-2020-11-16,BLANES,20435,15604,,,7644,0,,false
DBLN-2020-11-30,BLANES,7502,8563,,,12016,0,,false
DBLN-2020-12-14,BLANES,4819,9120,,,10315,0,,false
DBLN-2020-12-28,BLANES,22200,15417,,,8594,0,,false
DBLN-2021-01-11,BLANES,12470,16070,,,10216,0,,false
DBLN-2021-02-08,BLANES,3217,5788,,,9639,0,,false
DBLN-2021-02-22,BLANES,94453,183353,,,9246,0,,false
DBLN-2021-03-08,BLANES,14521,4794,,,7129,0,,false
DBLN-2021-03-22,BLANES,29735,9372,,,7618,0,,false
DBLN-2021-04-05,BLANES,42146,16266,,,8327,0,,false
DBLN-2021-04-19,BLANES,59415,40907,,,7871,0,,false
DBLN-2021-05-03,BLANES,23737,7768,,,7671,0,,false
DBLN-2021-05-17,BLANES,375,850,,,7425,0,,false
DBLN-2021-06-14,BLANES,1144,946,,,7272,0,,false
DBLN-2021-06-28,BLANES,13287,3691,,,7629,0,,false
DBLN-2021-07-12,BLANES,69496,57689,,,8662,0,,false
DBLN-2021-07-26,BLANES,35974,21246,,,9268,0,,false
DBLN-2021-08-16,BLANES,15912,27342,,,11464,0,,false
DBLN-2021-08-30,BLANES,8111,7714,,,9067,0,,false
DBLN-2021-09-13,BLANES,375,18231,,,8284,0,,false
DBLN-2021-09-21,BLANES,375,375,,,,,,false
DBLN-2021-10-04,BLANES,438,4933,,,12053,0,,false
DBLN-2021-10-18,BLANES,375,375,,,6194,0,,false
DBLN-2021-11-02,BLANES,506,3967,,,6100,0,,false
DBLN-2021-11-15,BLANES,19961,9470,,,7613,0,,false
DBLN-2021-11-29,BLANES,30737,7510,,,8432,0,,false
DBLN-2021-12-13,BLANES,63389,15212,,,6270,0,,false
DBLN-2021-12-27,BLANES,56444,,,,7496,0,,false
DBLN-2022-01-10,BLANES,37549,,,,8863,0,,false
DBLN-2022-01-24,BLANES,4429048,219563,,,7214,0,,false
DBLN-2022-02-07,BLANES,112766,49492,,,7438,0,,false
DBLN-2022-02-21,BLANES,2991,375,,,7413,0,,false
DBLN-2022-03-07,BLANES,64915,9172,,,7831,0,,false
DBLN-2022-03-21,BLANES,17372,2484,,,11503,0,,false
DBLN-2022-04-04,BLANES,131519,39240,,,8809,0,,false
DBLN-2022-04-19,BLANES,44347,26563,,,7930,0,,false
DBLN-2022-05-02,BLANES,11243,9607,,,9843,0,,false
DBLN-2022-05-16,BLANES,137753,118420,,,8184,0,,false
DBLN-2022-05-30,BLANES,220756,239298,,,8016,0,,false
DBLN-2022-06-13,BLANES,196636,116761,,,8354,0,,false
DBLN-2022-06-27,BLANES,396691,442275,,,9042,0,,false
DBLN-2022-07-11,BLANES,161937,5440,,,9930,0,,false
DBLN-2022-07-25,BLANES,24330,16440,,,11800,0,,false
DBLN-2022-08-08,BLANES,27634,45188,,,9280,0,,false
DBLN-2022-08-22,BLANES,15257,10261,,,10481,0,,false
DBLN-2022-09-05,BLANES,29181,18165,,,9498,0,,false
DBLN-2022-09-19,BLANES,46953,13178,,,8629,0,,false
DBLN-2022-10-03,BLANES,75253,33044,,,8435,0,,false
DBSS-2020-07-06,BESÒS,826,,,686,327029,0,,false
DBSS-2020-07-13,BESÒS,25521,,,14630,317575,0.3,,false
DBSS-2020-07-20,BESÒS,53820,130171,,,324759,0,,false
DBSS-2020-07-27,BESÒS,30673,26401,,,312062,0,,false
DBSS-2020-08-03,BESÒS,45800,6291,,,331372,9.6,,false
DBSS-2020-08-10,BESÒS,198067,199625,,,281022,0,,false
DBSS-2020-08-17,BESÒS,166367,73651,,,281533,0,,false
DBSS-2020-08-24,BESÒS,162229,48076,,,294440,0,,false
DBSS-2020-08-31,BESÒS,73204,12819,,,474624,7.2,,false
DBSS-2020-09-07,BESÒS,240186,63454,,,474539,7.2,,false
DBSS-2020-09-14,BESÒS,34936,6419,,,362072,0,,false
DBSS-2020-09-21,BESÒS,6807,15603,,,491723,25.9,,false
DBSS-2020-09-28,BESÒS,16665,44808,,,389023,0,,false
DBSS-2020-10-05,BESÒS,21488,51843,,,359795,0,,false
DBSS-2020-10-12,BESÒS,94638,54533,,,343375,22,,false
DBSS-2020-10-19,BESÒS,72619,82760,,,378710,,,false
DBSS-2020-10-26,BESÒS,65079,59400,,,437274,0,,false
DBSS-2020-11-02,BESÒS,89786,64799,,,355055,0,,false
DBSS-2020-11-09,BESÒS,11938,14231,,,359000,0,,false
DBSS-2020-11-16,BESÒS,60648,58267,,,368208,0,,false
DBSS-2020-11-23,BESÒS,94201,37725,,,366688,,,false
DBSS-2020-11-30,BESÒS,51868,137451,,,357084,0,,false
DBSS-2020-12-08,BESÒS,69145,56598,,,344011,0,,false
DBSS-2020-12-14,BESÒS,74660,145250,,,355248,0,,false
DBSS-2020-12-21,BESÒS,29403,55292,,,375992,0,,false
DBSS-2020-12-28,BESÒS,20826,4505,,,344011,0,,false
DBSS-2021-01-04,BESÒS,199744,418520,,,242530,0,,false
DBSS-2021-01-11,BESÒS,61260,77577,,,322753,0,,false
DBSS-2021-01-18,BESÒS,21119,37118,,,319667,0,,false
DBSS-2021-02-01,BESÒS,18620,101322,,,318482,0,,false
DBSS-2021-02-08,BESÒS,21953,35199,,,424649,2.5,,false
DBSS-2021-02-15,BESÒS,15926,19350,,,329415,0.25,,false
DBSS-2021-02-22,BESÒS,45083,60605,,,542376,3.75,,false
DBSS-2021-03-01,BESÒS,39896,25946,,,328508,0,,false
DBSS-2021-03-08,BESÒS,16611,18977,,,345866,0.45,,false
DBSS-2021-03-15,BESÒS,11775,20596,,,324144,0,,false
DBSS-2021-03-22,BESÒS,56956,29461,,,333253,0,,false
DBSS-2021-03-29,BESÒS,56837,24516,,,322631,0,,false
DBSS-2021-04-05,BESÒS,96339,51292,,,305691,0,,false
DBSS-2021-04-12,BESÒS,111487,20707,,,330593,7.1,,false
DBSS-2021-04-19,BESÒS,109051,66841,,,334212,0,,false
DBSS-2021-04-26,BESÒS,129363,258056,,,321968,0,,false
DBSS-2021-05-03,BESÒS,85761,126728,,,319221,0,,false
DBSS-2021-05-10,BESÒS,25728,22044,,,317663,0,,false
