id mostra,depuradora,LD(CG/L),N1(CG/L),N2(CG/L),IP4(CG/L),E(CG/L),Cabal últimes 24h(m3),Pluja(mm),Observacions,Valor puntual
DBAY-2021-12-06,BANYOLES,1933,1165209,,695066,,,,,false
DBAY-2021-12-13,BANYOLES,1867,767814,,481633,,10522,0,,false
DBAY-2021-12-20,BANYOLES,2267,865260,,378367,,11318,0,,false
DBAY-2021-12-27,BANYOLES,1667,4278933,,1720577,,9053,0,,false
DBAY-2022-01-03,BANYOLES,2067,1327144,,1373752,,11115,0,,false
DBAY-2022-01-10,BANYOLES,2200,1195475,,1577061,,11792,3.2,,false
DBAY-2022-01-17,BANYOLES,1867,1551312,,2316517,,10052,0,,false
DBAY-2022-01-24,BANYOLES,2333,621660,,551062,,10087,0,,false
DBAY-2022-01-31,BANYOLES,2133,518326,,134361,,10385,0,,false
DBAY-2022-02-07,BANYOLES,2200,317489,,134114,,9998,0,,false
DBAY-2022-02-14,BANYOLES,1600,498087,,48624,,10518,0.3,,false
DBAY-2022-02-21,BANYOLES,2133,176967,,427555,,11333,0,,false
DBBL-2020-07-06,BORGES_BLANQUES_LES,450,450,,,450,1729,0,,false
DBBL-2020-07-13,BORGES_BLANQUES_LES,450,4017,,,450,2537,10,,false
DBBL-2020-07-20,BORGES_BLANQUES_LES,450,450,,,450,2864,3,,false
DBBL-2020-07-27,BORGES_BLANQUES_LES,450,450,,,450,,0,,false
DBBL-2020-08-03,BORGES_BLANQUES_LES,600,600,600,,,,,,false
DBBL-2020-08-10,BORGES_BLANQUES_LES,300,300,300,,,2225,0,,false
DBBL-2020-08-17,BORGES_BLANQUES_LES,300,96456,300,,300,1812,0,,false
DBBL-2020-08-24,BORGES_BLANQUES_LES,450,21126,450,,450,2627,0,,false
DBBL-2020-08-31,BORGES_BLANQUES_LES,171,106317,85788,,,2060,0,Canvi metodològic,false
DBBL-2020-09-07,BORGES_BLANQUES_LES,179,7956,179,,,1697,0,,false
DBBL-2020-09-14,BORGES_BLANQUES_LES,197,306,345,,,2259,0,,false
DBBL-2020-09-21,BORGES_BLANQUES_LES,143,143,143,,,1837,0,,false
DBBL-2020-09-28,BORGES_BLANQUES_LES,171,1462,8669,,,1494,0,,false
DBBL-2020-10-05,BORGES_BLANQUES_LES,171,144297,28295,,,1552,0,,false
DBBL-2020-10-12,BORGES_BLANQUES_LES,171,16370,322,,,1228,0,,false
DBBL-2020-10-26,BORGES_BLANQUES_LES,171,47481,3578,,,1464,0,,false
DBBL-2020-11-09,BORGES_BLANQUES_LES,171,15177,59174,,,1555,0,,false
DBBL-2020-11-23,BORGES_BLANQUES_LES,171,5978,3608,,,1867,0,,false
DBBL-2020-12-08,BORGES_BLANQUES_LES,143,1074,143,,,1830,8,,true
DBBL-2020-12-21,BORGES_BLANQUES_LES,143,143,143,,,1607,0,No detectat confirmat (dues analítiques),false
DBBL-2021-01-04,BORGES_BLANQUES_LES,143,23321,10545,,,1320,0,,false
DBBL-2021-01-18,BORGES_BLANQUES_LES,143,72530,172988,,,1680,0,,false
DBBL-2021-02-01,BORGES_BLANQUES_LES,143,15270,29517,,,1569,0,,false
DBBL-2021-02-15,BORGES_BLANQUES_LES,143,7428,5515,,,1516,0,,false
DBBL-2021-03-01,BORGES_BLANQUES_LES,143,3245,1763,,,1325,0,,false
DBBL-2021-03-15,BORGES_BLANQUES_LES,143,37649,15523,,,1345,0,,false
DBBL-2021-03-29,BORGES_BLANQUES_LES,143,889,143,,,1313,0,,true
DBBL-2021-04-12,BORGES_BLANQUES_LES,143,695,143,,,1909,0,,true
DBBL-2021-04-26,BORGES_BLANQUES_LES,143,143,3243,,,2653,5,,false
DBBL-2021-05-10,BORGES_BLANQUES_LES,200,637,256,,,2226,0,,false
DBBL-2021-05-24,BORGES_BLANQUES_LES,220,7731,12696,,,1674,0,,false
DBBL-2021-06-07,BORGES_BLANQUES_LES,200,200,200,,,,0,,false
DBBL-2021-06-21,BORGES_BLANQUES_LES,200,200,200,,,2623,0,,false
DBBL-2021-07-05,BORGES_BLANQUES_LES,200,200,200,,,3556,0,,false
DBBL-2021-07-19,BORGES_BLANQUES_LES,200,110297,1508,,,3223,0,,false
DBBL-2021-08-02,BORGES_BLANQUES_LES,248,19593,1775,,,2650,0,,false
DBBL-2021-08-16,BORGES_BLANQUES_LES,224,5579,224,,,3085,0,,false
DBBL-2021-08-30,BORGES_BLANQUES_LES,264,1102,1229,,,2409,0,,false
DBBL-2021-09-13,BORGES_BLANQUES_LES,352,352,352,,,3117,0,,false
DBBL-2021-09-27,BORGES_BLANQUES_LES,264,264,6024,,,1432,0,,true
DBBL-2021-10-12,BORGES_BLANQUES_LES,352,970,8340,,,,,,false
DBBL-2021-10-26,BORGES_BLANQUES_LES,912,21270,11567,,,,,,false
DBBL-2021-11-08,BORGES_BLANQUES_LES,408,899,408,,,1247,0,,true
DBBL-2021-11-22,BORGES_BLANQUES_LES,376,18910,13459,,,2561,10,,false
DBBL-2021-12-08,BORGES_BLANQUES_LES,376,7557,6614,,,1471,0,,false
DBBL-2021-12-20,BORGES_BLANQUES_LES,352,35763,27102,,,1425,0,,false
DBBL-2022-01-03,BORGES_BLANQUES_LES,328,14009,22416,,,1234,0,,false
DBBL-2022-01-17,BORGES_BLANQUES_LES,424,96375,137763,,,1223,0,,false
DBBL-2022-01-31,BORGES_BLANQUES_LES,360,83407,186445,,,1160,0,,false
DBBL-2022-02-14,BORGES_BLANQUES_LES,360,24612,28122,,,,0,,false
DBER-2020-07-06,BERGA,148,148,,148,148,,0,,false
DBER-2020-07-13,BERGA,148,148,,148,148,5870.03,50,,false
DBER-2020-07-20,BERGA,148,1091,,148,148,5948.86,0,,true
DBER-2020-07-27,BERGA,148,148,,14574,148,5225.27,0,,false
DBER-2020-08-03,BERGA,148,79013,,7382,,5145.21,0,,false
DBER-2020-08-10,BERGA,148,148,,148,,4451.46,0,,false
DBER-2020-08-17,BERGA,148,148,,5074,,4820.26,0,,false
DBER-2020-08-24,BERGA,833,151490,,531007,,4952.6,0,Canvi metodològic,false
DBER-2020-08-31,BERGA,667,29477,,23114,,6589.89,0,,false
DBER-2020-09-07,BERGA,667,478042,,269490,,5305.65,0,,false
DBER-2020-09-14,BERGA,667,249714,,36449,,4707.71,0,,false
DBER-2020-09-21,BERGA,500,128353,,83781,,5705.52,70,,false
DBER-2020-09-28,BERGA,833,644677,,1262571,,4779.59,0,,false
DBER-2020-10-05,BERGA,667,677403,,423491,,5250.45,0,,false
DBER-2020-10-12,BERGA,667,912181,,471685,,4603.73,0,,false
DBER-2020-10-19,BERGA,667,10847267,,188907,,4136.65,0,,false
DBER-2020-10-26,BERGA,833,3009914,,374012,,4812.61,0,,false
DBER-2020-11-02,BERGA,833,54234265,,2705456,,4644.05,0,,false
DBER-2020-11-09,BERGA,1000,367994,,298058,,4521.79,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-11-16,BERGA,833,97317,,716725,,4741.88,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-11-23,BERGA,833,271859,,94102,,4582.98,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-11-30,BERGA,833,426334,,367964,,4728.88,0,Molta materia suspensió en conseqüència molta inhibició particularment N1,false
DBER-2020-12-08,BERGA,667,1933148,,445914,,4420.37,0,,false
DBER-2020-12-14,BERGA,667,2252425,,1984172,,4411.45,5,,false
DBER-2020-12-21,BERGA,833,935246,,423897,,4352.24,0,,false
DBER-2020-12-28,BERGA,667,701336,,719322,,4344.73,0,,false
DBER-2021-01-04,BERGA,667,1561593,,412057,,4095.37,0,,false
DBER-2021-01-11,BERGA,700,3373615,,972003,,4977.95,0,,false
DBER-2021-01-18,BERGA,667,2461806,,2739432,,4844.37,0,,false
DBER-2021-01-25,BERGA,833,960214,,798496,,4103.54,0,,false
DBER-2021-02-01,BERGA,667,514707,,230535,,4841.87,0,,false
DBER-2021-02-08,BERGA,1000,211611,,241501,,4722.41,4,,false
DBER-2021-02-15,BERGA,500,693331,,120364,,4240.48,0,,false
DBER-2021-02-22,BERGA,833,219471,,46654,,6267.05,10,,false
DBER-2021-03-01,BERGA,833,218992,,41427,,4520.22,0,,false
DBER-2021-03-08,BERGA,833,1109173,,524534,,4565.91,0,,false
DBER-2021-03-15,BERGA,833,351722,,5472,,3944.26,0,,false
DBER-2021-03-22,BERGA,667,1064411,,188070,,3688.54,0,,false
DBER-2021-03-29,BERGA,667,397035,,6786,,4303.38,0,,false
DBER-2021-04-05,BERGA,900,55247,,,,3906.82,0,,false
DBER-2021-04-05,BERGA,1800,,,57983,,3906.82,0,,false
DBER-2021-04-12,BERGA,767,107670,,4579,,4663.39,0,,false
DBER-2021-04-19,BERGA,667,275691,,58302,,4675.07,0,,false
DBER-2021-04-26,BERGA,833,538606,,28605,,5571.01,4,,false
DBER-2021-05-03,BERGA,667,45109,,5623,,8507.67,0,,false
DBER-2021-05-10,BERGA,667,26967,,13511,,7348.99,0,,false
DBER-2021-05-17,BERGA,800,32772,,8000,,5865.66,0,,false
DBER-2021-05-24,BERGA,700,19387,,3260,,5761.8,0,,false
DBER-2021-05-31,BERGA,733,6110,,733,,5099.38,0,,false
DBER-2021-06-07,BERGA,667,117594,,10212,,5154.35,0,,false
DBER-2021-06-14,BERGA,767,36638,,6188,,4056.71,0,,false
DBER-2021-06-21,BERGA,833,6517,,833,,4620.33,0,,false
DBER-2021-06-28,BERGA,733,37398,,9586,,4333.93,0,,false
DBER-2021-07-05,BERGA,1400,126397,,47597,,3948.99,0,,false
DBER-2021-07-12,BERGA,1533,485023,,333016,,4278.57,0,,false
DBER-2021-07-19,BERGA,1333,351678,,253741,,4072.12,0,,false
DBER-2021-07-26,BERGA,1600,162416,,150887,,3995.34,2.3,,false
DBER-2021-08-02,BERGA,1733,393461,,92112,,4525.14,,,false
DBER-2021-08-09,BERGA,1800,873750,,94550,,3567.82,0,,false
DBER-2021-08-16,BERGA,1200,132495,,42446,,3438.26,0,,false
DBER-2021-08-23,BERGA,1533,237751,,256398,,3678.27,0,,false
DBER-2021-08-30,BERGA,1333,569527,,235369,,3236.23,0,,false
DBER-2021-09-06,BERGA,1533,96278,,31263,,3921.21,13,,false
DBER-2021-09-13,BERGA,1600,121616,,40340,,4922.52,0,,false
DBER-2021-09-20,BERGA,1733,92027,,56275,,7175.61,0,,false
DBER-2021-09-27,BERGA,1600,315750,,139419,,5162.86,0,,false
DBER-2021-10-04,BERGA,1733,435268,,200554,,7162.2,0,,false
DBER-2021-10-13,BERGA,1400,695123,,359840,,4072.2,0,,false
DBER-2021-10-18,BERGA,1733,46891,,10243,,3964.34,0,,false
DBER-2021-10-25,BERGA,2000,102386,,16823,,3771.66,,,false
DBER-2021-11-01,BERGA,1667,175834,,148924,,,,,false
DBER-2021-11-08,BERGA,1667,198374,,124700,,4585.09,0,,false
DBER-2021-11-15,BERGA,1867,388804,,114367,,4638,0,,false
DBER-2021-11-22,BERGA,1800,171020,,290835,,4839.31,6,,false
DBER-2021-11-29,BERGA,1867,185392,,51521,,4567.17,,,false
DBER-2021-12-06,BERGA,2000,2927694,,1394536,,,,,false
DBER-2021-12-13,BERGA,1600,2658409,,1693482,,3965.46,0,,false
DBER-2021-12-20,BERGA,1800,2534095,,1007322,,3957.47,0,,false
DBER-2021-12-27,BERGA,1667,5998925,,3116419,,4416.32,0,,false
DBER-2022-01-03,BERGA,1600,2723026,,2363756,,4066.34,0,,false
DBER-2022-01-10,BERGA,1800,2368715,,1085682,,4992.24,0,,false
DBER-2022-01-17,BERGA,1933,2257495,,2550392,,3699,0,,false
DBER-2022-01-24,BERGA,1667,931553,,776987,,3908,0,,false
DBER-2022-01-31,BERGA,2200,587590,,171412,,3815.89,0,,false
DBER-2022-02-07,BERGA,1867,379181,,205182,,3950,0,,false
DBER-2022-02-14,BERGA,1800,205535,,84210,,,,,false
DBER-2022-02-21,BERGA,1667,120823,,114949,,3365.77,0,,false
DBLN-2020-07-13,BLANES,343,13133,,,343,9386,0,,false
DBLN-2020-07-27,BLANES,354,2864,1794,,,9584,0,,false
DBLN-2020-08-10,BLANES,321,46423,2360,,,10808,0,,false
DBLN-2020-08-24,BLANES,321,1495,11688,,,10118,0,,false
DBLN-2020-09-07,BLANES,311,27119,27056,,,9704,0,,false
DBLN-2020-09-21,BLANES,321,3879,1064,,,9425,24.8,,false
DBLN-2020-10-05,BLANES,214,4947,8987,,,7950,0,,false
DBLN-2020-10-19,BLANES,225,59965,58459,,,7455,0,,false
DBLN-2020-11-02,BLANES,214,50544,21020,,,7205,0,,false
DBLN-2020-11-16,BLANES,214,20435,15604,,,7644,0,,false
DBLN-2020-11-30,BLANES,268,7502,8563,,,12016,0,,false
DBLN-2020-12-14,BLANES,171,4819,9120,,,10315,0,,false
DBLN-2020-12-28,BLANES,171,22200,15417,,,8594,0,,false
DBLN-2021-01-11,BLANES,225,12470,16070,,,10216,0,,false
DBLN-2021-02-08,BLANES,204,3217,5788,,,9639,0,,false
DBLN-2021-02-22,BLANES,161,94453,183353,,,9246,0,,false
DBLN-2021-03-08,BLANES,257,14521,4794,,,7129,0,,false
DBLN-2021-03-22,BLANES,246,29735,9372,,,7618,0,,false
DBLN-2021-04-05,BLANES,225,42146,16266,,,8327,0,,false
DBLN-2021-04-19,BLANES,463,59415,40907,,,7871,0,,false
DBLN-2021-05-03,BLANES,375,23737,7768,,,7671,0,,false
DBLN-2021-05-17,BLANES,375,375,850,,,7425,0,,false
DBLN-2021-06-14,BLANES,375,1144,946,,,7272,0,,false
DBLN-2021-06-28,BLANES,375,13287,3691,,,7629,0,,false
DBLN-2021-07-12,BLANES,375,69496,57689,,,8662,0,,false
DBLN-2021-07-26,BLANES,450,35974,21246,,,9268,0,,false
DBLN-2021-08-16,BLANES,375,15912,27342,,,11464,0,,false
DBLN-2021-08-30,BLANES,413,8111,7714,,,9067,0,,false
DBLN-2021-09-13,BLANES,375,375,18231,,,8284,0,,false
DBLN-2021-09-21,BLANES,375,375,375,,,,,,false
DBLN-2021-10-04,BLANES,438,438,4933,,,12053,0,,false
DBLN-2021-10-18,BLANES,375,375,375,,,6194,0,,false
DBLN-2021-11-02,BLANES,506,506,3967,,,6100,0,,false
DBLN-2021-11-15,BLANES,594,19961,9470,,,7613,0,,false
DBLN-2021-11-29,BLANES,375,30737,7510,,,8432,0,,false
DBLN-2021-12-13,BLANES,375,63389,15212,,,6270,0,,false
DBLN-2021-12-27,BLANES,375,56444,,,,7496,0,,false
DBLN-2022-01-10,BLANES,375,37549,,,,8863,0,,false
DBLN-2022-01-24,BLANES,375,4429048,219563,,,7214,0,,false
DBLN-2022-02-07,BLANES,375,112766,49492,,,7438,0,,false
DBLN-2022-02-21,BLANES,375,2991,375,,,7413,0,,false
DBSS-2020-07-06,BESÒS,686,826,,,686,327029,0,,false
DBSS-2020-07-13,BESÒS,305,25521,,,14630,317575,0.3,,false
DBSS-2020-07-20,BESÒS,357,53820,130171,,,324759,0,,false
DBSS-2020-07-27,BESÒS,268,30673,26401,,,312062,0,,false
DBSS-2020-08-03,BESÒS,311,45800,6291,,,331372,9.6,,false
DBSS-2020-08-10,BESÒS,429,198067,199625,,,281022,0,,false
DBSS-2020-08-17,BESÒS,482,166367,73651,,,281533,0,,false
DBSS-2020-08-24,BESÒS,429,162229,48076,,,294440,0,,false
DBSS-2020-08-31,BESÒS,343,73204,12819,,,474624,7.2,,false
DBSS-2020-09-07,BESÒS,386,240186,63454,,,474539,7.2,,false
DBSS-2020-09-14,BESÒS,495,34936,6419,,,362072,0,,false
DBSS-2020-09-21,BESÒS,279,6807,15603,,,491723,25.9,,false
DBSS-2020-09-28,BESÒS,429,16665,44808,,,389023,0,,false
DBSS-2020-10-05,BESÒS,354,21488,51843,,,359795,0,,false
DBSS-2020-10-12,BESÒS,643,94638,54533,,,343375,22,,false
DBSS-2020-10-19,BESÒS,321,72619,82760,,,378710,,,false
DBSS-2020-10-26,BESÒS,161,65079,59400,,,437274,0,,false
DBSS-2020-11-02,BESÒS,386,89786,64799,,,355055,0,,false
DBSS-2020-11-09,BESÒS,375,11938,14231,,,359000,0,,false
DBSS-2020-11-16,BESÒS,482,60648,58267,,,368208,0,,false
DBSS-2020-11-23,BESÒS,375,94201,37725,,,366688,,,false
DBSS-2020-11-30,BESÒS,514,51868,137451,,,357084,0,,false
DBSS-2020-12-08,BESÒS,375,69145,56598,,,344011,0,,false
DBSS-2020-12-14,BESÒS,536,74660,145250,,,355248,0,,false
DBSS-2020-12-21,BESÒS,429,29403,55292,,,375992,0,,false
DBSS-2020-12-28,BESÒS,257,20826,4505,,,344011,0,,false
DBSS-2021-01-04,BESÒS,964,199744,418520,,,242530,0,,false
DBSS-2021-01-11,BESÒS,257,61260,77577,,,322753,0,,false
DBSS-2021-01-18,BESÒS,257,21119,37118,,,319667,0,,false
DBSS-2021-02-01,BESÒS,257,18620,101322,,,318482,0,,false
DBSS-2021-02-08,BESÒS,257,21953,35199,,,424649,2.5,,false
DBSS-2021-02-15,BESÒS,257,15926,19350,,,329415,0.25,,false
DBSS-2021-02-22,BESÒS,257,45083,60605,,,542376,3.75,,false
DBSS-2021-03-01,BESÒS,257,39896,25946,,,328508,0,,false
DBSS-2021-03-08,BESÒS,257,16611,18977,,,345866,0.45,,false
DBSS-2021-03-15,BESÒS,257,11775,20596,,,324144,0,,false
DBSS-2021-03-22,BESÒS,257,56956,29461,,,333253,0,,false
DBSS-2021-03-29,BESÒS,257,56837,24516,,,322631,0,,false
DBSS-2021-04-05,BESÒS,257,96339,51292,,,305691,0,,false
DBSS-2021-04-12,BESÒS,321,111487,20707,,,330593,7.1,,false
DBSS-2021-04-19,BESÒS,375,109051,66841,,,334212,0,,false
DBSS-2021-04-26,BESÒS,500,129363,258056,,,321968,0,,false
DBSS-2021-05-03,BESÒS,375,85761,126728,,,319221,0,,false
DBSS-2021-05-10,BESÒS,375,25728,22044,,,317663,0,,false
DBSS-2021-05-17,BESÒS,375,14084,5281,,,329976,0,,false
DBSS-2021-05-24,BESÒS,375,40014,40363,,,272484,0,,false
DBSS-2021-06-07,BESÒS,375,50185,22712,,,329845,0,,false
DBSS-2021-06-14,BESÒS,375,23194,375,,,311284,0,,false
DBSS-2021-06-21,BESÒS,375,34151,1672,,,310934,0,,false
DBSS-2021-06-28,BESÒS,375,395493,119364,,,298655,0,,false
DBSS-2021-07-05,BESÒS,375,1296580,443869,,,312917,0,,false
DBSS-2021-07-12,BESÒS,375,167618,133181,,,316339,0,,false
DBSS-2021-07-19,BESÒS,375,429623,141637,,,311195,0,,false
DBSS-2021-07-26,BESÒS,875,437054,195191,,,296860,0,,false
DBSS-2021-08-02,BESÒS,438,206714,58820,,,310824,0,,false
DBSS-2021-08-16,BESÒS,875,166904,191067,,,278885,0,,false
DBSS-2021-08-30,BESÒS,375,30181,15727,,,326280,2.3,,false
DBSS-2021-09-13,BESÒS,531,15673,27642,,,337569,0,,false
DBSS-2021-09-21,BESÒS,375,3861,15171,,,,,,false
DBSS-2021-09-27,BESÒS,375,375,1304,,,338204,,,false
DBSS-2021-10-04,BESÒS,375,917,1477,,,591982,19,,false
DBSS-2021-10-13,BESÒS,375,2975,5619,,,338781,0,,false
DBSS-2021-10-18,BESÒS,688,1356,1494,,,346335,0,,false
DBSS-2021-10-25,BESÒS,425,6074,8944,,,343840,0,,false
DBSS-2021-11-02,BESÒS,638,71185,7487,,,333800,0,,false
DBSS-2021-11-08,BESÒS,375,73065,11616,,,323014,0,,false
DBSS-2021-11-15,BESÒS,569,66335,9455,,,,,,false
DBSS-2021-11-22,BESÒS,375,19514,12636,,,314631,0,,false
DBSS-2021-11-29,BESÒS,375,13248,3506,,,327645,0,,false
DBSS-2021-12-08,BESÒS,375,43267,104440,,,292834,0,,false
DBSS-2021-12-13,BESÒS,375,98574,40576,,,305722,0,,false
DBSS-2021-12-20,BESÒS,375,92664,26099,,,302267,0,,false
DBSS-2021-12-27,BESÒS,375,143436,,,,299647,0,,false
DBSS-2022-01-10,BESÒS,375,166333,,,,323372,0,,false
DBSS-2022-01-20,BESÒS,375,494645,185775,,,,,,false
DBSS-2022-01-24,BESÒS,375,2546958,415908,,,306594,0,,false
DBSS-2022-01-31,BESÒS,375,144928,244005,,,,0,,false
DBSS-2022-02-07,BESÒS,375,94128,59011,,,322822,0,,false
DBSS-2022-02-21,BESÒS,375,144191,103233,,,324401,0,,false
DCER-2020-07-09,CERVERA,450,5507,,,450,,,,false
DCER-2020-07-20,CERVERA,540,5037,,,540,1748,0,,false
DCER-2020-08-03,CERVERA,360,360,360,,,1835,0,,false
DCER-2020-08-17,CERVERA,480,480,480,,480,,,,false
DCER-2020-08-31,CERVERA,450,450,450,,,1800,0,,false
DCER-2020-09-14,CERVERA,223,5915,1207,,,1893,0,,false
DCER-2020-09-28,CERVERA,171,14840,10020,,,1850,0,,false
DCER-2020-10-12,CERVERA,171,107544,141684,,,1890,0,,false
DCER-2020-10-26,CERVERA,171,92468,55464,,,1785,0,,false
DCER-2020-11-09,CERVERA,343,172943,127380,,,1414,0,,false
DCER-2020-11-23,CERVERA,771,46861,25254,,,1405,0,,false
DCER-2020-12-08,CERVERA,600,103836,196249,,,1750,0,,false
DCER-2020-12-21,CERVERA,143,13819,55760,,,1417,0,,false
DCER-2021-01-04,CERVERA,143,31976,9058,,,1332,0,,false
DCER-2021-01-18,CERVERA,143,37354,171964,,,1515,0,,false
DCER-2021-02-01,CERVERA,261,29684,57717,,,1336,0,,false
DCER-2021-02-15,CERVERA,500,3985,4715,,,1496,0,,false
DCER-2021-03-01,CERVERA,179,179,179,,,1593,0,S'ha repetit però no ha sortit,false
DCER-2021-03-15,CERVERA,464,28741,23511,,,1405,0,,false
DCER-2021-03-29,CERVERA,500,29259,739,,,1379,0,,false
DCER-2021-04-12,CERVERA,214,4622,214,,,1521,0,,true
DCER-2021-04-26,CERVERA,143,143,497,,,3312,4.5,,false
DCER-2021-05-10,CERVERA,736,1794,7831,,,835,0,,false
DCER-2021-05-24,CERVERA,360,522,360,,,644,0,,true
DCER-2021-06-07,CERVERA,528,825,528,,,1320,0,Es va obturar el centricon i vam haver de centrifugar més estona,false
DCER-2021-06-21,CERVERA,200,200,200,,,1864,0,,false
DCER-2021-07-05,CERVERA,1440,10180,8080,,,1327,0,,false
DCER-2021-07-19,CERVERA,336,100479,2432,,,1167,0,,false
DCER-2021-08-02,CERVERA,360,8240,5618,,,1245,0,,false
DCER-2021-08-16,CERVERA,336,9554,5850,,,1162,0,,false
DCER-2021-08-30,CERVERA,400,20131,400,,,1125,15,,false
DCER-2021-09-13,CERVERA,400,5494,480,,,1415,0,,false
DCER-2021-09-27,CERVERA,424,1266,1307,,,1225,0,,false
DCER-2021-10-12,CERVERA,800,13711,800,,,,,,false
DCER-2021-10-26,CERVERA,416,6460,5289,,,,,,false
DCER-2021-11-22,CERVERA,328,14378,5665,,,1359,35,,false
DCER-2021-12-08,CERVERA,328,13473,9941,,,1201,0,,false
DCER-2021-12-20,CERVERA,360,152871,126255,,,1476,0,,false
DCER-2022-01-03,CERVERA,392,144482,140470,,,1120,0,,false
DCER-2022-01-17,CERVERA,440,226524,398057,,,1177,0,,false
DCER-2022-01-31,CERVERA,400,390699,1018262,,,1313,0,,false
DCER-2022-02-14,CERVERA,384,21597,54760,,,1262,0,,false
DCPA-2020-07-06,CASTELL-PLATJA_D'ARO,762,762,,,762,14225,0,,false
DCPA-2020-07-20,CASTELL-PLATJA_D'ARO,314,11195,14045,,,13815,0,,false
DCPA-2020-08-03,CASTELL-PLATJA_D'ARO,429,41514,1869,,,19070,6,,false
DCPA-2020-08-17,CASTELL-PLATJA_D'ARO,407,17613,13384,,,13480,0,,false
DCPA-2020-08-31,CASTELL-PLATJA_D'ARO,214,4051,394,,,13500,42,,true
DCPA-2020-09-14,CASTELL-PLATJA_D'ARO,964,32514,14420,,,11515,0,,false
DCPA-2020-09-28,CASTELL-PLATJA_D'ARO,214,3081,1461,,,8289,0,,false
DCPA-2020-10-12,CASTELL-PLATJA_D'ARO,536,48341,27666,,,8682,0,,false
DCPA-2021-06-28,CASTELL-PLATJA_D'ARO,563,106642,19138,,,12492,0,,false
DCPA-2021-07-12,CASTELL-PLATJA_D'ARO,375,43958,45369,,,12082,0,,false
DCPA-2021-07-26,CASTELL-PLATJA_D'ARO,375,50742,3766,,,15174,0,,false
DCPA-2021-08-16,CASTELL-PLATJA_D'ARO,413,11971,8458,,,19276,0,,false
DCPA-2021-08-30,CASTELL-PLATJA_D'ARO,375,10772,866,,,15490,0,,false
DCPA-2021-09-13,CASTELL-PLATJA_D'ARO,375,32218,24364,,,11145,0,,false
DCPA-2021-09-21,CASTELL-PLATJA_D'ARO,375,2214,375,,,,,,false
DFAL-2020-10-19,FALSET,171,67294,172748,,,488,0,,false
DFAL-2020-10-26,FALSET,771,139014,9575,,,343,0,,false
DFAL-2020-11-02,FALSET,171,22133,11399,,,313,0,,false
DFAL-2020-11-09,FALSET,617,714,3169,,,308,0,,false
DFAL-2020-11-16,FALSET,171,162762,127214,,,312,0,,false
DFAL-2020-11-23,FALSET,643,80516,15054,,,323,0,,false
DFAL-2020-11-30,FALSET,330,1329,330,,,340,0,,false
DFAL-2020-12-08,FALSET,71,1607,71,,,341,0,,true
DFAL-2020-12-14,FALSET,171,11395,5836,,,363,0,,false
DFAL-2020-12-21,FALSET,143,5384,10675,,,314,0,,false
DFAL-2020-12-28,FALSET,171,35778,7005,,,414,0,,false
DFAL-2021-01-04,FALSET,143,2301,1603,,,323,0,,false
DFAL-2021-01-18,FALSET,143,3760,9660,,,653,0,,false
DFAL-2021-01-25,FALSET,171,8609,1571,,,410,0,,false
DFAL-2021-02-01,FALSET,571,24002,8030,,,301,0,,false
DFAL-2021-02-08,FALSET,171,12749,171,,,432,4.4,,false
DFAL-2021-02-15,FALSET,214,6381,214,,,,,,false
DFAL-2021-02-23,FALSET,171,38716,113139,,,,,,false
DFAL-2021-03-01,FALSET,143,143,1164,,,427,0,,true
DFAL-2021-03-08,FALSET,171,171,171,,,472,8.1,,false
DFAL-2021-03-15,FALSET,143,143,143,,,315,0,,false
DFAL-2021-03-22,FALSET,171,171,171,,,332,0,,false
DFAL-2021-03-29,FALSET,464,53332,6682,,,339,0,,false
DFAL-2021-04-05,FALSET,171,2544,171,,,350,0,,false
DFAL-2021-04-12,FALSET,329,329,528,,,295,0,Hem tingut problemes per concentrar. Es va obturar el filtre i vam haver de fer tres tandes de centrifugació,true
DFAL-2021-04-19,FALSET,171,171,171,,,308,0,,false
DFAL-2021-04-26,FALSET,250,250,250,,,357,5.5,Hem tingut problemes per concentrar. Es va obturar el filtre i vam haver de fer tres tandes de centrifugació,false
DFAL-2021-05-03,FALSET,653,653,653,,,325,0,,false
DFAL-2021-05-10,FALSET,200,200,278,,,353,0.8,Es va obturar el centricon i vam haver de centrifugar més estona,true
DFAL-2021-05-17,FALSET,386,386,386,,,308,0,,false
DFAL-2021-05-24,FALSET,240,240,240,,,352,0,Es va obturar el centricon i vam haver de centrifugar més estona,false
DFAL-2021-05-31,FALSET,1370,1370,1370,,,325,0,,false
DFAL-2021-06-07,FALSET,200,200,200,,,320,0,,false
DFAL-2021-06-14,FALSET,1360,1360,1360,,,320,0,,false
DFAL-2021-06-21,FALSET,448,31725,3735,,,320,0,,false
DFAL-2021-10-04,FALSET,360,360,360,,,418,0,,false
DFAL-2021-10-12,FALSET,512,6053,10376,,,,,,false
DFAL-2021-10-18,FALSET,400,400,1560,,,312,0,,false
DFAL-2021-10-26,FALSET,424,424,424,,,,,,false
DFAL-2021-11-02,FALSET,368,5712,479,,,320,0.1,,false
DFAL-2021-11-08,FALSET,368,368,368,,,323,0,,false
